tourney_id,tourney_name,tourney_date,surface,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,winner_name_full,winner_hand,winner_birthdate,winner_country,loser_name_full,loser_hand,loser_birthdate,loser_country,winner_age_calc,loser_age_calc,w_1st_pct,l_1st_pct,w_1st_won_pct,l_1st_won_pct,w_bp_saved_pct,diff_age
2012-6003,Kuala Lumpur,2012-09-24,Hard,104166,104693,7-5 6-3,3,R32,67.0,2.0,1.0,53.0,43.0,33.0,8.0,10.0,0.0,0.0,12.0,4.0,69.0,41.0,30.0,10.0,11.0,9.0,12.0,90.0,575.0,,,Alex Bogomolov Jr,Right,1983-04-23,RUS,Dominic Inglot,Right,1986-03-06,GBR,29.0,26.0,81.13207547169812,59.42028985507246,76.74418604651163,73.17073170731707,100.0,3.0
2012-6003,Kuala Lumpur,2012-09-24,Hard,104997,106277,6-2 6-1,3,R32,50.0,3.0,1.0,36.0,20.0,14.0,12.0,7.0,0.0,1.0,1.0,0.0,45.0,25.0,10.0,7.0,8.0,2.0,8.0,97.0,562.0,1557.0,1.0,Igor Sijsling,Right,1987-08-18,NED,Ariez Elyaas Deen Heshaam,Right,1993-12-24,MAS,25.0,18.0,55.55555555555556,55.55555555555556,70.0,40.0,0.0,7.0
2012-6003,Kuala Lumpur,2012-09-24,Hard,103852,105041,6-3 7-6(3),3,R32,100.0,5.0,5.0,72.0,40.0,31.0,19.0,10.0,5.0,6.0,1.0,3.0,70.0,40.0,29.0,12.0,11.0,2.0,5.0,32.0,1220.0,66.0,688.0,Feliciano Lopez,Left,1981-09-20,ESP,Lukas Lacko,Right,1987-11-03,SVK,31.0,24.0,55.55555555555556,57.14285714285714,77.5,72.5,83.33333333333334,7.0
2012-6003,Kuala Lumpur,2012-09-24,Hard,104268,104330,7-6(4) 4-2 RET,3,R32,82.0,8.0,3.0,53.0,32.0,26.0,14.0,9.0,1.0,2.0,2.0,1.0,63.0,38.0,28.0,12.0,9.0,1.0,3.0,61.0,710.0,93.0,569.0,Alejandro Falla,Left,1983-11-14,COL,Rajeev Ram,Right,1984-03-18,USA,28.0,28.0,60.37735849056604,60.317460317460316,81.25,73.68421052631578,50.0,0.0
2012-6003,Kuala Lumpur,2012-09-24,Hard,105051,106053,6-0 7-6(3),3,R32,77.0,3.0,3.0,53.0,34.0,29.0,7.0,9.0,1.0,3.0,0.0,3.0,65.0,40.0,20.0,12.0,9.0,8.0,13.0,64.0,703.0,1066.0,7.0,Matthew Ebden,Right,1987-11-26,AUS,Philip Davydenko,Unknown,1992-09-02,RUS,24.0,20.0,64.15094339622641,61.53846153846154,85.29411764705883,50.0,33.33333333333333,4.0
2012-6003,Kuala Lumpur,2012-09-24,Hard,103898,104122,7-6(2) 6-3,3,R32,91.0,4.0,2.0,58.0,44.0,33.0,6.0,10.0,0.0,2.0,4.0,5.0,66.0,34.0,21.0,15.0,11.0,1.0,5.0,34.0,1075.0,49.0,880.0,Julien Benneteau,Right,1981-12-20,FRA,Carlos Berlocq,Right,1983-02-03,ARG,30.0,29.0,75.86206896551724,51.515151515151516,75.0,61.76470588235294,0.0,1.0
2012-6003,Kuala Lumpur,2012-09-24,Hard,104797,104665,6-3 6-2,3,R32,74.0,6.0,2.0,57.0,35.0,27.0,11.0,9.0,0.0,1.0,0.0,3.0,49.0,23.0,14.0,11.0,8.0,4.0,8.0,46.0,902.0,42.0,950.0,Denis Istomin,Right,1986-09-07,UZB,Pablo Andujar,Right,1986-01-23,ESP,26.0,26.0,61.40350877192983,46.93877551020408,77.14285714285715,60.86956521739131,0.0,0.0
2012-6003,Kuala Lumpur,2012-09-24,Hard,103786,105072,7-5 6-4,3,R32,104.0,5.0,6.0,63.0,44.0,29.0,9.0,11.0,3.0,6.0,0.0,1.0,79.0,47.0,28.0,13.0,11.0,11.0,16.0,44.0,930.0,373.0,112.0,Nikolay Davydenko,Right,1981-06-02,RUS,Sanam Singh,Right,1988-01-11,IND,31.0,24.0,69.84126984126983,59.49367088607595,65.9090909090909,59.57446808510638,50.0,7.0
2012-6003,Kuala Lumpur,2012-09-24,Hard,105077,102382,6-1 6-4,3,R32,69.0,14.0,3.0,46.0,30.0,24.0,10.0,9.0,1.0,2.0,6.0,0.0,56.0,39.0,23.0,5.0,8.0,3.0,7.0,48.0,890.0,,,Albert Ramos,Left,1988-01-17,ESP,Julian Knowle,Left,1974-04-29,AUT,24.0,38.0,65.21739130434783,69.64285714285714,80.0,58.97435897435898,50.0,-14.0
2012-6003,Kuala Lumpur,2012-09-24,Hard,105577,103781,6-4 2-0 RET,3,R32,55.0,5.0,3.0,35.0,20.0,17.0,4.0,6.0,0.0,2.0,0.0,0.0,40.0,27.0,13.0,6.0,6.0,2.0,6.0,122.0,469.0,37.0,1022.0,Vasek Pospisil,Right,1990-06-23,CAN,Jurgen Melzer,Left,1981-05-22,AUT,22.0,31.0,57.14285714285714,67.5,85.0,48.148148148148145,0.0,-9.0
2012-6003,Kuala Lumpur,2012-09-24,Hard,103676,104548,6-3 7-6(4),3,R32,102.0,5.0,0.0,66.0,48.0,35.0,9.0,11.0,1.0,3.0,1.0,3.0,80.0,52.0,31.0,13.0,10.0,7.0,10.0,238.0,198.0,60.0,715.0,Michael Yani,Right,1980-12-31,USA,Brian Baker,Right,1985-04-30,USA,31.0,27.0,72.72727272727273,65.0,72.91666666666666,59.61538461538461,33.33333333333333,4.0
2012-6003,Kuala Lumpur,2012-09-24,Hard,104499,104644,6-3 6-3,3,R32,87.0,9.0,1.0,59.0,41.0,27.0,11.0,9.0,2.0,3.0,2.0,1.0,69.0,48.0,28.0,8.0,9.0,5.0,9.0,151.0,346.0,277.0,163.0,Jimmy Wang,Right,1985-02-08,TPE,Riccardo Ghedin,Right,1985-12-05,ITA,27.0,26.0,69.49152542372882,69.56521739130434,65.85365853658537,58.333333333333336,66.66666666666666,1.0
2012-6003,Kuala Lumpur,2012-09-24,Hard,103970,104166,6-4 6-2,3,R16,83.0,1.0,1.0,50.0,25.0,17.0,19.0,9.0,2.0,3.0,0.0,3.0,63.0,39.0,20.0,10.0,9.0,4.0,8.0,5.0,5960.0,90.0,575.0,David Ferrer,Right,1982-04-02,ESP,Alex Bogomolov Jr,Right,1983-04-23,RUS,30.0,29.0,50.0,61.904761904761905,68.0,51.28205128205128,66.66666666666666,1.0
2012-6003,Kuala Lumpur,2012-09-24,Hard,104997,103852,7-6(0) 7-6(2),3,R16,96.0,11.0,0.0,82.0,49.0,41.0,21.0,12.0,6.0,6.0,11.0,2.0,80.0,47.0,36.0,18.0,12.0,3.0,3.0,97.0,562.0,32.0,1220.0,Igor Sijsling,Right,1987-08-18,NED,Feliciano Lopez,Left,1981-09-20,ESP,25.0,31.0,59.756097560975604,58.75,83.6734693877551,76.59574468085107,100.0,-6.0
2012-6003,Kuala Lumpur,2012-09-24,Hard,104268,105238,6-3 3-6 6-3,3,R16,92.0,3.0,3.0,92.0,60.0,39.0,18.0,14.0,5.0,8.0,5.0,1.0,71.0,42.0,29.0,13.0,13.0,3.0,7.0,61.0,710.0,20.0,1745.0,Alejandro Falla,Left,1983-11-14,COL,Alexandr Dolgopolov,Right,1988-11-07,UKR,28.0,23.0,65.21739130434783,59.154929577464785,65.0,69.04761904761905,62.5,5.0
2012-6003,Kuala Lumpur,2012-09-24,Hard,103898,105051,7-5 6-2,3,R16,75.0,5.0,0.0,55.0,36.0,28.0,12.0,10.0,2.0,3.0,4.0,3.0,55.0,38.0,26.0,5.0,10.0,3.0,7.0,34.0,1075.0,64.0,703.0,Julien Benneteau,Right,1981-12-20,FRA,Matthew Ebden,Right,1987-11-26,AUS,30.0,24.0,65.45454545454545,69.0909090909091,77.77777777777779,68.42105263157895,66.66666666666666,6.0
2012-6003,Kuala Lumpur,2012-09-24,Hard,103786,104797,7-5 6-4,3,R16,101.0,0.0,6.0,78.0,54.0,38.0,10.0,11.0,5.0,7.0,5.0,0.0,70.0,46.0,32.0,8.0,11.0,3.0,7.0,44.0,930.0,46.0,902.0,Nikolay Davydenko,Right,1981-06-02,RUS,Denis Istomin,Right,1986-09-07,UZB,31.0,26.0,69.23076923076923,65.71428571428571,70.37037037037037,69.56521739130434,71.42857142857143,5.0
2012-6003,Kuala Lumpur,2012-09-24,Hard,105453,105077,6-7(5) 6-2 6-1,3,R16,133.0,2.0,6.0,91.0,43.0,31.0,29.0,14.0,3.0,4.0,2.0,2.0,74.0,45.0,30.0,12.0,13.0,0.0,5.0,17.0,1865.0,48.0,890.0,Kei Nishikori,Right,1989-12-29,JPN,Albert Ramos,Left,1988-01-17,ESP,22.0,24.0,47.25274725274725,60.810810810810814,72.09302325581395,66.66666666666666,75.0,-2.0
2012-6003,Kuala Lumpur,2012-09-24,Hard,105577,103676,6-3 7-5,3,R16,110.0,9.0,4.0,78.0,49.0,38.0,15.0,11.0,5.0,5.0,2.0,6.0,74.0,46.0,32.0,12.0,10.0,11.0,13.0,122.0,469.0,238.0,198.0,Vasek Pospisil,Right,1990-06-23,CAN,Michael Yani,Right,1980-12-31,USA,22.0,31.0,62.82051282051282,62.16216216216216,77.55102040816327,69.56521739130434,100.0,-9.0
2012-6003,Kuala Lumpur,2012-09-24,Hard,104338,104499,6-4 7-5,3,R16,108.0,3.0,1.0,61.0,41.0,29.0,10.0,11.0,3.0,6.0,0.0,4.0,69.0,39.0,17.0,19.0,11.0,6.0,11.0,11.0,2565.0,151.0,346.0,Juan Monaco,Right,1984-03-29,ARG,Jimmy Wang,Right,1985-02-08,TPE,28.0,27.0,67.21311475409836,56.52173913043478,70.73170731707317,43.58974358974359,50.0,1.0
2012-6003,Kuala Lumpur,2012-09-24,Hard,103970,104997,4-6 6-3 6-4,3,QF,124.0,5.0,3.0,85.0,50.0,32.0,26.0,15.0,6.0,9.0,10.0,3.0,92.0,58.0,41.0,12.0,14.0,3.0,7.0,5.0,5960.0,97.0,562.0,David Ferrer,Right,1982-04-02,ESP,Igor Sijsling,Right,1987-08-18,NED,30.0,25.0,58.82352941176471,63.04347826086957,64.0,70.6896551724138,66.66666666666666,5.0
2012-6003,Kuala Lumpur,2012-09-24,Hard,103898,104268,6-2 6-2,3,QF,59.0,1.0,3.0,39.0,22.0,19.0,13.0,8.0,0.0,0.0,1.0,2.0,46.0,26.0,17.0,4.0,8.0,2.0,6.0,34.0,1075.0,61.0,710.0,Julien Benneteau,Right,1981-12-20,FRA,Alejandro Falla,Left,1983-11-14,COL,30.0,28.0,56.41025641025641,56.52173913043478,86.36363636363636,65.38461538461539,100.0,2.0
2012-6003,Kuala Lumpur,2012-09-24,Hard,105453,103786,6-4 RET,3,QF,58.0,0.0,0.0,31.0,22.0,17.0,5.0,5.0,3.0,3.0,2.0,3.0,47.0,31.0,20.0,7.0,5.0,3.0,4.0,17.0,1865.0,44.0,930.0,Kei Nishikori,Right,1989-12-29,JPN,Nikolay Davydenko,Right,1981-06-02,RUS,22.0,31.0,70.96774193548387,65.95744680851064,77.27272727272727,64.51612903225806,100.0,-9.0
2012-6003,Kuala Lumpur,2012-09-24,Hard,104338,105577,6-3 6-4,3,QF,84.0,1.0,0.0,47.0,29.0,24.0,13.0,9.0,2.0,2.0,7.0,3.0,58.0,34.0,25.0,10.0,10.0,4.0,7.0,11.0,2565.0,122.0,469.0,Juan Monaco,Right,1984-03-29,ARG,Vasek Pospisil,Right,1990-06-23,CAN,28.0,22.0,61.702127659574465,58.620689655172406,82.75862068965517,73.52941176470588,100.0,6.0
2012-6003,Kuala Lumpur,2012-09-24,Hard,103898,103970,6-4 6-1,3,SF,97.0,3.0,6.0,80.0,48.0,33.0,13.0,9.0,10.0,12.0,1.0,3.0,54.0,33.0,16.0,8.0,8.0,1.0,6.0,34.0,1075.0,5.0,5960.0,Julien Benneteau,Right,1981-12-20,FRA,David Ferrer,Right,1982-04-02,ESP,30.0,30.0,60.0,61.111111111111114,68.75,48.484848484848484,83.33333333333334,0.0
2012-6003,Kuala Lumpur,2012-09-24,Hard,104338,105453,6-2 2-6 7-6(4),3,SF,162.0,2.0,3.0,100.0,64.0,45.0,17.0,14.0,6.0,10.0,3.0,2.0,91.0,62.0,41.0,15.0,14.0,7.0,11.0,11.0,2565.0,17.0,1865.0,Juan Monaco,Right,1984-03-29,ARG,Kei Nishikori,Right,1989-12-29,JPN,28.0,22.0,64.0,68.13186813186813,70.3125,66.12903225806451,60.0,6.0
2012-6003,Kuala Lumpur,2012-09-24,Hard,104338,103898,7-5 4-6 6-3,3,F,181.0,6.0,4.0,98.0,67.0,49.0,11.0,16.0,3.0,7.0,4.0,4.0,125.0,93.0,54.0,15.0,15.0,15.0,20.0,11.0,2565.0,34.0,1075.0,Juan Monaco,Right,1984-03-29,ARG,Julien Benneteau,Right,1981-12-20,FRA,28.0,30.0,68.36734693877551,74.4,73.13432835820896,58.06451612903226,42.857142857142854,-2.0
2012-747,Beijing,2012-10-01,Hard,104925,103582,6-1 6-7(3) 6-2,3,R32,119.0,6.0,1.0,85.0,58.0,45.0,18.0,14.0,1.0,1.0,7.0,2.0,88.0,62.0,41.0,11.0,13.0,3.0,7.0,2.0,10470.0,123.0,466.0,Novak Djokovic,Right,1987-05-22,SRB,Michael Berrer,Left,1980-07-01,GER,25.0,32.0,68.23529411764706,70.45454545454545,77.58620689655173,66.12903225806451,100.0,-7.0
2012-747,Beijing,2012-10-01,Hard,104122,104594,3-6 6-2 6-3,3,R32,114.0,4.0,5.0,72.0,46.0,36.0,13.0,13.0,2.0,4.0,5.0,3.0,82.0,53.0,31.0,16.0,13.0,8.0,12.0,50.0,880.0,58.0,738.0,Carlos Berlocq,Right,1983-02-03,ARG,Marinko Matosevic,Right,1985-08-08,AUS,29.0,27.0,63.888888888888886,64.63414634146342,78.26086956521739,58.490566037735846,50.0,2.0
2012-747,Beijing,2012-10-01,Hard,103781,104665,6-1 4-6 7-6(3),3,R32,145.0,12.0,4.0,99.0,54.0,40.0,20.0,14.0,10.0,14.0,4.0,5.0,95.0,59.0,34.0,16.0,15.0,4.0,10.0,37.0,997.0,41.0,950.0,Jurgen Melzer,Left,1981-05-22,AUT,Pablo Andujar,Right,1986-01-23,ESP,31.0,26.0,54.54545454545454,62.10526315789474,74.07407407407408,57.6271186440678,71.42857142857143,5.0
2012-747,Beijing,2012-10-01,Hard,105238,104198,6-0 6-4,3,R32,69.0,2.0,0.0,43.0,18.0,16.0,17.0,8.0,1.0,1.0,3.0,3.0,62.0,34.0,24.0,7.0,8.0,7.0,11.0,20.0,1745.0,63.0,706.0,Alexandr Dolgopolov,Right,1988-11-07,UKR,Guillermo Garcia Lopez,Right,1983-06-04,ESP,23.0,29.0,41.86046511627907,54.83870967741935,88.88888888888889,70.58823529411765,100.0,-6.0
2012-747,Beijing,2012-10-01,Hard,105657,105227,3-6 7-6(0) 6-4,3,R32,146.0,21.0,4.0,102.0,62.0,46.0,15.0,15.0,7.0,11.0,6.0,3.0,93.0,50.0,33.0,23.0,16.0,2.0,6.0,221.0,220.0,13.0,2455.0,Marius Copil,Right,1990-10-17,ROU,Marin Cilic,Right,1988-09-28,CRO,21.0,24.0,60.78431372549019,53.76344086021505,74.19354838709677,66.0,63.63636363636363,-3.0
2012-747,Beijing,2012-10-01,Hard,104252,104926,6-1 6-2,3,R32,52.0,4.0,2.0,43.0,18.0,14.0,19.0,8.0,0.0,0.0,1.0,4.0,40.0,26.0,13.0,5.0,7.0,1.0,5.0,29.0,1295.0,47.0,895.0,Florian Mayer,Right,1983-10-05,GER,Fabio Fognini,Right,1987-05-24,ITA,28.0,25.0,41.86046511627907,65.0,77.77777777777779,50.0,100.0,3.0
2012-747,Beijing,2012-10-01,Hard,105585,105842,6-4 6-1,3,R32,78.0,5.0,4.0,47.0,23.0,18.0,12.0,8.0,2.0,4.0,0.0,3.0,67.0,34.0,17.0,14.0,9.0,5.0,11.0,165.0,306.0,176.0,273.0,Ze Zhang,Right,1990-07-04,CHN,Di Wu,Right,1991-09-14,CHN,22.0,21.0,48.93617021276596,50.74626865671642,78.26086956521739,50.0,50.0,1.0
2012-747,Beijing,2012-10-01,Hard,104755,105051,6-2 6-4,3,R32,81.0,5.0,1.0,48.0,28.0,24.0,11.0,9.0,2.0,3.0,6.0,5.0,64.0,33.0,23.0,10.0,9.0,4.0,8.0,14.0,2370.0,61.0,723.0,Richard Gasquet,Right,1986-06-18,FRA,Matthew Ebden,Right,1987-11-26,AUS,26.0,24.0,58.333333333333336,51.5625,85.71428571428571,69.6969696969697,66.66666666666666,2.0
2012-747,Beijing,2012-10-01,Hard,104022,103163,6-4 4-6 6-2,3,R32,143.0,9.0,2.0,99.0,59.0,42.0,19.0,14.0,8.0,10.0,5.0,10.0,96.0,54.0,41.0,15.0,14.0,10.0,14.0,28.0,1335.0,21.0,1553.0,Mikhail Youzhny,Right,1982-06-25,RUS,Tommy Haas,Right,1978-04-03,GER,30.0,34.0,59.59595959595959,56.25,71.1864406779661,75.92592592592592,80.0,-4.0
2012-747,Beijing,2012-10-01,Hard,104731,104548,5-7 6-3 6-1,3,R32,116.0,19.0,3.0,74.0,44.0,36.0,18.0,14.0,1.0,3.0,5.0,3.0,92.0,55.0,33.0,19.0,14.0,6.0,11.0,36.0,1030.0,62.0,707.0,Kevin Anderson,Right,1986-05-18,RSA,Brian Baker,Right,1985-04-30,USA,26.0,27.0,59.45945945945946,59.78260869565217,81.81818181818183,60.0,33.33333333333333,-1.0
2012-747,Beijing,2012-10-01,Hard,103786,104166,7-5 6-1,3,R32,102.0,2.0,0.0,65.0,49.0,30.0,6.0,9.0,4.0,7.0,2.0,4.0,83.0,53.0,26.0,12.0,10.0,9.0,16.0,43.0,930.0,92.0,575.0,Nikolay Davydenko,Right,1981-06-02,RUS,Alex Bogomolov Jr,Right,1983-04-23,RUS,31.0,29.0,75.38461538461539,63.85542168674698,61.224489795918366,49.056603773584904,57.14285714285714,2.0
2012-747,Beijing,2012-10-01,Hard,104542,104797,4-6 6-1 7-6(3),3,R32,117.0,14.0,4.0,97.0,57.0,47.0,24.0,15.0,5.0,6.0,9.0,2.0,85.0,53.0,40.0,19.0,14.0,3.0,5.0,7.0,4520.0,45.0,902.0,Jo Wilfried Tsonga,Right,1985-04-17,FRA,Denis Istomin,Right,1986-09-07,UZB,27.0,26.0,58.76288659793815,62.35294117647059,82.45614035087719,75.47169811320755,83.33333333333334,1.0
2012-747,Beijing,2012-10-01,Hard,105023,104269,5-7 6-3 6-4,3,R32,117.0,10.0,6.0,95.0,51.0,43.0,24.0,16.0,6.0,7.0,3.0,3.0,79.0,51.0,41.0,16.0,15.0,0.0,2.0,26.0,1440.0,23.0,1525.0,Sam Querrey,Right,1987-10-07,USA,Fernando Verdasco,Left,1983-11-15,ESP,24.0,28.0,53.68421052631579,64.55696202531645,84.31372549019608,80.3921568627451,85.71428571428571,-4.0
2012-747,Beijing,2012-10-01,Hard,104312,103898,6-1 2-0 RET,3,R32,33.0,1.0,0.0,34.0,20.0,13.0,9.0,5.0,4.0,5.0,0.0,2.0,26.0,16.0,5.0,3.0,4.0,1.0,5.0,25.0,1495.0,33.0,1205.0,Andreas Seppi,Right,1984-02-21,ITA,Julien Benneteau,Right,1981-12-20,FRA,28.0,30.0,58.82352941176471,61.53846153846154,65.0,31.25,80.0,-2.0
2012-747,Beijing,2012-10-01,Hard,103852,105992,7-6(3) 5-7 6-2,3,R32,131.0,6.0,4.0,92.0,55.0,46.0,21.0,16.0,3.0,5.0,6.0,4.0,103.0,55.0,40.0,27.0,16.0,5.0,8.0,30.0,1220.0,54.0,785.0,Feliciano Lopez,Left,1981-09-20,ESP,Ryan Harrison,Right,1992-05-07,USA,31.0,20.0,59.78260869565217,53.398058252427184,83.63636363636363,72.72727272727273,60.0,11.0
2012-747,Beijing,2012-10-01,Hard,104229,103970,5-4 RET,3,R32,36.0,4.0,0.0,30.0,22.0,15.0,5.0,5.0,2.0,3.0,1.0,1.0,23.0,13.0,7.0,8.0,4.0,2.0,3.0,64.0,694.0,5.0,5960.0,Yen Hsun Lu,Right,1983-08-14,TPE,David Ferrer,Right,1982-04-02,ESP,29.0,30.0,73.33333333333333,56.52173913043478,68.18181818181817,53.84615384615385,66.66666666666666,-1.0
2012-747,Beijing,2012-10-01,Hard,104925,104122,6-1 6-3,3,R16,75.0,5.0,2.0,53.0,39.0,28.0,5.0,8.0,1.0,3.0,1.0,3.0,62.0,44.0,21.0,6.0,8.0,6.0,12.0,2.0,10470.0,50.0,880.0,Novak Djokovic,Right,1987-05-22,SRB,Carlos Berlocq,Right,1983-02-03,ARG,25.0,29.0,73.58490566037736,70.96774193548387,71.7948717948718,47.72727272727273,33.33333333333333,-4.0
2012-747,Beijing,2012-10-01,Hard,103781,105238,7-6(9) 2-6 6-1,3,R16,108.0,6.0,2.0,81.0,45.0,38.0,23.0,14.0,2.0,4.0,13.0,4.0,97.0,46.0,35.0,26.0,13.0,9.0,11.0,37.0,997.0,20.0,1745.0,Jurgen Melzer,Left,1981-05-22,AUT,Alexandr Dolgopolov,Right,1988-11-07,UKR,31.0,23.0,55.55555555555556,47.42268041237113,84.44444444444444,76.08695652173914,50.0,8.0
2012-747,Beijing,2012-10-01,Hard,104252,105657,3-6 6-3 6-2,3,R16,104.0,3.0,2.0,84.0,58.0,39.0,15.0,13.0,4.0,6.0,13.0,2.0,74.0,43.0,33.0,14.0,13.0,6.0,10.0,29.0,1295.0,221.0,220.0,Florian Mayer,Right,1983-10-05,GER,Marius Copil,Right,1990-10-17,ROU,28.0,21.0,69.04761904761905,58.108108108108105,67.24137931034483,76.74418604651163,66.66666666666666,7.0
2012-747,Beijing,2012-10-01,Hard,105585,104755,6-4 3-6 6-4,3,R16,130.0,6.0,3.0,88.0,52.0,37.0,20.0,14.0,1.0,3.0,5.0,1.0,86.0,53.0,37.0,18.0,15.0,0.0,3.0,165.0,306.0,14.0,2370.0,Ze Zhang,Right,1990-07-04,CHN,Richard Gasquet,Right,1986-06-18,FRA,22.0,26.0,59.09090909090909,61.627906976744185,71.15384615384616,69.81132075471697,33.33333333333333,-4.0
2012-747,Beijing,2012-10-01,Hard,104022,104731,6-3 6-3,3,R16,92.0,2.0,1.0,60.0,31.0,22.0,17.0,9.0,4.0,5.0,5.0,0.0,49.0,26.0,13.0,12.0,9.0,1.0,5.0,28.0,1335.0,36.0,1030.0,Mikhail Youzhny,Right,1982-06-25,RUS,Kevin Anderson,Right,1986-05-18,RSA,30.0,26.0,51.66666666666667,53.06122448979592,70.96774193548387,50.0,80.0,4.0
2012-747,Beijing,2012-10-01,Hard,105023,104312,6-1 6-4,3,R16,67.0,6.0,0.0,49.0,27.0,23.0,14.0,9.0,0.0,0.0,1.0,4.0,59.0,32.0,21.0,12.0,8.0,6.0,9.0,26.0,1440.0,25.0,1495.0,Sam Querrey,Right,1987-10-07,USA,Andreas Seppi,Right,1984-02-21,ITA,24.0,28.0,55.10204081632652,54.23728813559322,85.18518518518519,65.625,100.0,-4.0
2012-747,Beijing,2012-10-01,Hard,103852,104229,6-3 7-6(7),3,R16,93.0,10.0,3.0,73.0,37.0,29.0,21.0,11.0,2.0,4.0,8.0,4.0,63.0,40.0,30.0,9.0,10.0,2.0,5.0,30.0,1220.0,64.0,694.0,Feliciano Lopez,Left,1981-09-20,ESP,Yen Hsun Lu,Right,1983-08-14,TPE,31.0,29.0,50.68493150684932,63.49206349206349,78.37837837837837,75.0,50.0,2.0
2012-747,Beijing,2012-10-01,Hard,104925,103781,6-1 6-2,3,QF,54.0,12.0,3.0,43.0,30.0,24.0,9.0,8.0,2.0,2.0,3.0,0.0,44.0,24.0,14.0,7.0,7.0,0.0,4.0,2.0,10470.0,37.0,997.0,Novak Djokovic,Right,1987-05-22,SRB,Jurgen Melzer,Left,1981-05-22,AUT,25.0,31.0,69.76744186046511,54.54545454545454,80.0,58.333333333333336,100.0,-6.0
2012-747,Beijing,2012-10-01,Hard,104252,105585,6-3 6-4,3,QF,84.0,5.0,1.0,74.0,45.0,34.0,13.0,10.0,10.0,11.0,0.0,3.0,51.0,35.0,23.0,8.0,9.0,4.0,7.0,29.0,1295.0,165.0,306.0,Florian Mayer,Right,1983-10-05,GER,Ze Zhang,Right,1990-07-04,CHN,28.0,22.0,60.810810810810814,68.62745098039215,75.55555555555556,65.71428571428571,90.9090909090909,6.0
2012-747,Beijing,2012-10-01,Hard,104542,104022,6-3 6-2,3,QF,69.0,6.0,2.0,57.0,31.0,24.0,15.0,9.0,2.0,2.0,0.0,2.0,39.0,20.0,11.0,12.0,8.0,2.0,5.0,7.0,4520.0,28.0,1335.0,Jo Wilfried Tsonga,Right,1985-04-17,FRA,Mikhail Youzhny,Right,1982-06-25,RUS,27.0,30.0,54.385964912280706,51.28205128205128,77.41935483870968,55.00000000000001,100.0,-3.0
2012-747,Beijing,2012-10-01,Hard,103852,105023,4-6 6-4 6-4,3,QF,147.0,12.0,4.0,118.0,67.0,47.0,20.0,15.0,13.0,17.0,10.0,1.0,93.0,55.0,40.0,15.0,15.0,5.0,10.0,30.0,1220.0,26.0,1440.0,Feliciano Lopez,Left,1981-09-20,ESP,Sam Querrey,Right,1987-10-07,USA,31.0,24.0,56.779661016949156,59.13978494623656,70.1492537313433,72.72727272727273,76.47058823529412,7.0
2012-747,Beijing,2012-10-01,Hard,104925,104252,6-1 6-4,3,SF,60.0,7.0,2.0,56.0,40.0,32.0,9.0,9.0,2.0,2.0,0.0,0.0,42.0,31.0,18.0,8.0,8.0,0.0,3.0,2.0,10470.0,29.0,1295.0,Novak Djokovic,Right,1987-05-22,SRB,Florian Mayer,Right,1983-10-05,GER,25.0,28.0,71.42857142857143,73.80952380952381,80.0,58.06451612903226,100.0,-3.0
2012-747,Beijing,2012-10-01,Hard,104542,103852,6-1 4-1 RET,3,SF,42.0,7.0,0.0,27.0,19.0,16.0,8.0,6.0,0.0,0.0,2.0,2.0,35.0,22.0,11.0,4.0,6.0,3.0,7.0,7.0,4520.0,30.0,1220.0,Jo Wilfried Tsonga,Right,1985-04-17,FRA,Feliciano Lopez,Left,1981-09-20,ESP,27.0,31.0,70.37037037037037,62.857142857142854,84.21052631578947,50.0,100.0,-4.0
2012-747,Beijing,2012-10-01,Hard,104925,104542,7-6(4) 6-2,3,F,102.0,1.0,2.0,66.0,39.0,27.0,17.0,10.0,5.0,6.0,9.0,3.0,73.0,43.0,30.0,10.0,10.0,5.0,8.0,2.0,10470.0,7.0,4520.0,Novak Djokovic,Right,1987-05-22,SRB,Jo Wilfried Tsonga,Right,1985-04-17,FRA,25.0,27.0,59.09090909090909,58.9041095890411,69.23076923076923,69.76744186046511,83.33333333333334,-2.0
2012-329,Tokyo,2012-10-01,Hard,104918,103333,7-6(7) 6-4,3,R32,98.0,9.0,0.0,59.0,33.0,29.0,21.0,11.0,0.0,0.0,18.0,2.0,73.0,47.0,37.0,14.0,11.0,5.0,6.0,3.0,8410.0,79.0,636.0,Andy Murray,Right,1987-05-15,GBR,Ivo Karlovic,Right,1979-02-28,CRO,25.0,33.0,55.932203389830505,64.38356164383562,87.87878787878788,78.72340425531915,100.0,-8.0
2012-329,Tokyo,2012-10-01,Hard,105041,105077,6-0 6-2,3,R32,59.0,3.0,2.0,40.0,24.0,18.0,12.0,7.0,0.0,0.0,1.0,3.0,37.0,25.0,13.0,2.0,7.0,2.0,7.0,65.0,688.0,49.0,890.0,Lukas Lacko,Right,1987-11-03,SVK,Albert Ramos,Left,1988-01-17,ESP,24.0,24.0,60.0,67.56756756756756,75.0,52.0,100.0,0.0
